date,trail_12m_net_sales,trail_12m_eps,trail_12m_oper_margin,ev_to_t12m_ebitda,enterprise_value,best_pe_ratio,px_last,best_sales,best_eps,best_cur_ev_to_ebitda,trail_12m_ebitda,cur_mkt_cap,volume,eqy_dvd_yld_12m,trail_12m_gross_margin,ebit_margin,best_ltg_eps,is_div_per_shr,ebitda_margin,tot_debt_to_tot_asset,sales_growth,eps_growth,sales_to_cash,current_ev_to_t12m_ebitda,pe_ratio,eqy_sh_out,short_int,si_percent_equity_float,rsk_bb_implied_cds_spread,ivol_delta,open_int_total_call,open_int_total_put,px_to_book_ratio,tot_debt_to_tot_eqy,tot_debt_to_ebitda,return_com_eqy,eqy_dvd_yld_ind,tang_book_val_per_sh,net_debt,best_ebitda,trail_12m_oper_inc,px_last_usd,trail_12m_cap_expend,free_cash_flow_yield,trail_12m_free_cash_flow_per_sh,best_estimate_fcf,interest_coverage_ratio,t12_fcf_t12_ebitda,tot_debt_to_com_eqy,altman_z_score,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_cur_liab,bs_acct_note_rcv,is_operating_expn,invent_days,acct_rcv_days,accounts_payable_turnover_days,wacc_eva_spread,wacc_return_on_inv_capital,wacc
2015-11-30,12242.7,2.8312,25.8277,8.348,38987.2,17.78,44.06,11706.0,2.478,11.097,4670.26,35067.8,5941180.0,5.5606,47.5283,25.8277,8.45,0.65,38.1473,44.5252,-18.0984,-22.619,1.5595,9.3862,15.5621,795.909,24479000.0,6.1254,147.0,35.0345,197716.0,191412.0,5.0882,108.855,1.9547,31.5169,5.901,8.5651,7273.48,3950.25,3162.01,44.06,-2217.75,8.5902,3.7848,2193.61,,,,,1855.47,0.0,2364.64,1315.19,655.28,2.3536,41.9206,5.8524,8.2218,16.1411,7.9193
2015-12-31,11688.5,2.537,24.3101,10.0437,43618.8,17.763,43.84,11677.5,2.468,11.023,4342.91,34892.7,2971120.0,5.9307,47.6656,24.3101,8.45,0.65,37.1555,44.7874,-16.2254,-34.4444,1.3133,10.0529,17.2802,795.909,20467100.0,5.1215,148.0,34.2107,203115.0,155781.0,5.1126,111.0,2.1516,28.0279,5.9307,8.4855,7165.0,3932.38,2841.48,43.84,-2247.88,7.9707,3.4944,2193.59,,,,,2179.0,0.0,2464.0,1268.0,687.51,2.5262,43.3869,6.6731,5.2243,13.7956,8.5713
2016-01-29,11688.5,2.537,24.3101,10.0437,43618.8,18.644,45.1,11566.8,2.419,11.564,4342.91,35895.5,8823460.0,5.765,47.6656,24.3101,7.85,0.65,37.1555,44.7874,-16.2254,-34.4444,1.3133,10.2838,17.7769,795.909,17161300.0,4.4351,155.0,38.8783,177480.0,132192.0,5.2596,111.0,2.1516,28.0279,6.3858,8.4855,7165.0,3862.26,2841.48,45.1,-2247.88,7.748,3.4944,2555.32,,,,,2179.0,0.0,2464.0,1268.0,687.51,2.5262,43.3869,6.6731,5.2243,13.7956,8.5713
2016-02-29,11688.5,2.537,24.3101,10.0437,43618.8,19.983,48.28,11535.9,2.416,12.204,4342.91,38367.9,4780210.0,5.3853,47.6656,24.3101,7.85,0.65,37.1555,44.7874,-16.2254,-34.4444,1.3133,10.8531,19.0303,794.695,15917800.0,4.1267,157.0,37.8633,160756.0,140995.0,5.6304,111.0,2.1516,28.0279,5.9652,8.4855,7165.0,3862.26,2841.48,48.28,-2247.88,7.2377,3.4944,2651.54,,,,,2179.0,0.0,2464.0,1268.0,687.51,2.5262,43.3869,6.6731,5.2243,13.7956,8.5713
2016-03-31,11393.1,2.3187,23.8389,11.8724,50141.8,21.267,51.68,11540.1,2.43,12.902,4223.38,41069.8,4371120.0,5.1664,47.3942,23.8389,12.35,0.72,37.0697,46.05,-9.8081,-37.5,1.6019,11.8721,22.2884,794.695,12984100.0,3.3662,150.0,34.2066,136731.0,125361.0,6.1901,117.136,2.2227,25.7562,5.5728,8.2629,7691.6,3886.29,2715.99,51.68,-2224.11,6.9807,3.6076,2451.09,,,,,1695.64,0.0,2395.7,1081.54,671.022,2.6033,39.9941,6.2266,4.4015,13.6952,9.2937
2016-04-29,11393.1,2.3187,23.8389,11.8724,50141.8,18.198,45.15,11792.8,2.481,11.405,4223.38,35881.6,4755150.0,5.9136,47.3942,23.8389,12.4,0.72,37.0697,46.05,-9.8081,-37.5,1.6019,10.6436,19.4722,794.719,12644400.0,3.2779,156.0,33.8206,149398.0,134980.0,5.4079,117.136,2.2227,25.7562,6.3787,8.2629,7691.6,3941.6,2715.99,45.15,-2224.11,7.9903,3.6076,2295.75,,,,,1695.64,0.0,2395.7,1081.54,671.022,2.6033,39.9941,6.2266,4.4015,13.6952,9.2937
2016-05-31,11393.1,2.3187,23.8389,11.8724,50141.8,18.721,46.24,11795.1,2.47,11.624,4223.38,36747.8,3296480.0,5.7742,47.3942,23.8389,13.267,0.72,37.0697,46.05,-9.8081,-37.5,1.6019,10.8488,19.9423,794.719,12669800.0,3.2797,148.0,28.3357,136141.0,132800.0,5.5385,117.136,2.2227,25.7562,6.2284,8.2629,7691.6,3941.6,2715.99,46.24,-2224.11,7.802,3.6076,2461.71,,,,,1695.64,0.0,2395.7,1081.54,671.022,2.6033,39.9941,6.2266,4.4015,13.6952,9.2937
2016-06-30,11121.7,2.2555,22.8865,10.7768,43743.6,17.586,43.49,11813.7,2.473,11.005,4059.05,34562.3,3913250.0,6.3003,47.9692,22.8865,13.267,0.72,36.4965,48.9675,-9.2879,-30.5085,1.1909,10.7767,19.2818,794.719,15023100.0,3.8891,153.0,31.3732,122562.0,146252.0,5.3774,135.898,2.531,24.1987,6.6222,7.945,8048.33,3974.75,2545.38,43.49,-2234.79,8.6776,3.7739,2461.71,,,,,2225.3,0.0,2619.77,925.971,775.818,2.5988,37.3202,6.3229,3.8478,12.3846,8.5368
2016-07-29,11121.7,2.2555,22.8865,10.7768,43743.6,21.282,50.65,11812.1,2.38,12.304,4059.05,40252.5,4929560.0,5.4097,47.9692,22.8865,12.933,0.72,36.4965,48.9675,-9.2879,-30.5085,1.1909,12.1785,22.4563,794.719,14369900.0,3.72,145.0,24.9864,131029.0,174053.0,6.2627,135.898,2.531,24.1987,5.6861,7.945,8048.33,4017.67,2545.38,50.65,-2234.79,7.451,3.7739,2385.16,,,,,2225.3,0.0,2619.77,925.971,775.818,2.5988,37.3202,6.3229,3.8478,12.3846,8.5368
2016-08-31,11121.7,2.2555,22.8865,10.7768,43743.6,21.159,50.21,11824.9,2.373,12.211,4059.05,39904.6,2990130.0,5.4571,47.9692,22.8865,12.433,0.72,36.4965,48.9675,-9.2879,-30.5085,1.1909,12.0928,22.2612,794.754,16158700.0,4.1859,137.0,25.1412,129488.0,166170.0,6.2083,135.898,2.531,24.1987,5.7359,7.945,8048.33,4019.67,2545.38,50.21,-2234.79,7.5162,3.7739,2442.41,,,,,2225.3,0.0,2619.77,925.971,775.818,2.5988,37.3202,6.3229,3.8478,12.3846,8.5368
2016-09-30,11196.6,2.3483,22.5594,15.3968,54921.7,24.238,57.54,11834.3,2.374,13.633,3567.09,45730.1,3827770.0,4.8836,48.7811,22.5594,12.533,0.72,31.8587,47.179,2.587,0.0,1.658,15.3961,24.503,794.754,16596800.0,4.2961,119.0,32.4408,116443.0,143269.0,7.2089,128.947,2.7353,24.5897,5.0052,7.8449,7966.52,4028.38,2525.89,57.54,-1518.92,5.075,2.9201,2448.43,,,,,1790.4,0.0,2773.95,868.09,801.584,2.6651,35.6841,6.9913,3.6796,12.6539,8.9743
2016-10-31,11196.6,2.3483,22.5594,15.3968,54921.7,23.927,57.88,12154.5,2.419,13.344,3567.09,46000.3,2122960.0,4.8549,48.7811,22.5594,12.533,0.72,31.8587,47.179,2.587,0.0,1.658,15.4719,24.6478,794.754,12125700.0,3.1387,112.0,38.6045,109232.0,132281.0,7.2515,128.947,2.7353,24.5897,4.9758,7.8449,7966.52,4136.0,2525.89,57.88,-1518.92,5.0452,2.9201,2450.73,,,,,1790.4,0.0,2773.95,868.09,801.584,2.6651,35.6841,6.9913,3.6796,12.6539,8.9743
2016-11-30,11196.6,2.3483,22.5594,15.3968,54921.7,24.404,62.67,12517.7,2.568,13.938,3567.09,49809.7,3991480.0,4.4838,48.7811,22.5594,12.533,0.72,31.8587,47.179,2.587,0.0,1.658,16.5398,26.6875,794.794,10406200.0,2.6751,110.0,29.1356,144335.0,145991.0,7.8516,128.947,2.7353,24.5897,4.5955,7.8449,7966.52,4232.88,2525.89,62.67,-1518.92,4.6596,2.9201,2616.0,,,,,1790.4,0.0,2773.95,868.09,801.584,2.6651,35.6841,6.9913,3.6796,12.6539,8.9743
2016-12-30,11196.6,2.3483,22.5594,15.3968,54921.7,20.59,53.41,12511.4,2.594,11.954,3567.09,42449.9,3336400.0,5.3922,48.7811,22.5594,12.533,0.72,31.8587,47.179,2.587,0.0,1.658,11.6545,22.2082,794.794,8190430.0,2.1055,134.0,30.1489,141728.0,153833.0,6.874,128.947,2.7353,24.5897,5.3922,7.8449,7966.52,4254.57,2525.89,53.41,-1518.92,10.2998,2.9201,2591.45,,,,,1790.4,0.0,2773.95,868.09,801.584,2.6651,35.6841,6.9913,3.6796,12.6539,8.9743
2017-01-31,11409.9,2.405,21.8473,11.657,51246.9,20.824,52.58,12393.1,2.525,11.952,4396.24,41790.3,3394440.0,5.4774,48.8425,21.8473,12.45,0.72,38.5302,46.8758,7.4523,8.4746,1.445,11.5044,21.8631,794.794,10830200.0,2.7843,125.0,26.3751,114645.0,114980.0,6.7672,128.002,2.1825,25.7092,5.5534,7.6403,7467.0,4231.5,2492.75,52.58,-2501.24,10.4624,5.5011,3163.32,,,,,2128.0,0.0,2806.0,776.0,831.531,2.7903,32.7832,7.4892,3.9043,12.4397,8.5354
2017-02-28,11409.9,2.405,21.8473,11.657,51246.9,20.838,52.95,12414.2,2.541,12.028,4396.24,42042.0,3081900.0,5.4391,48.8425,21.8473,12.45,0.72,38.5302,46.8758,7.4523,8.4746,1.445,11.5617,22.017,793.995,10186300.0,2.6241,116.0,22.2281,117326.0,119899.0,6.8148,128.002,2.1825,25.7092,5.5146,7.6403,7467.0,4225.65,2492.75,52.95,-2501.24,10.3893,5.5011,3163.32,,,,,2128.0,0.0,2806.0,776.0,831.531,2.7903,32.7832,7.4892,3.9043,12.4397,8.5354
2017-03-31,11760.6,2.5758,22.7124,11.6794,54142.4,22.593,57.07,12389.1,2.526,12.891,4635.74,45313.3,1973790.0,5.064,49.591,22.7124,14.1,0.73,39.4174,48.8474,12.9134,52.5,1.568,11.7039,22.1562,793.995,9744020.0,2.5102,114.0,22.3413,109571.0,115543.0,7.537,137.771,2.1119,28.9924,5.1165,7.4457,7834.0,4208.77,2671.11,57.07,-2359.67,10.3144,5.8864,3154.72,,,,,1956.0,0.0,2512.0,683.0,752.0,2.7759,27.382,6.5908,5.3301,14.1255,8.7954
2017-04-28,11760.6,2.5758,22.7124,11.6794,54142.4,22.319,58.99,12440.6,2.643,12.925,4635.74,46735.9,4141390.0,4.8991,49.591,22.7124,14.1,0.73,39.4174,48.8474,12.9134,52.5,1.568,12.0108,22.9016,792.268,7676470.0,1.9864,109.0,19.6374,123731.0,136822.0,7.7906,137.771,2.1119,28.9924,4.95,7.4457,7834.0,4307.83,2671.11,58.99,-2359.67,9.9787,5.8864,3096.18,,,,,1956.0,0.0,2512.0,683.0,752.0,2.7759,27.382,6.5908,5.3301,14.1255,8.7954
2017-05-31,11760.6,2.5758,22.7124,11.6794,54142.4,22.213,59.13,12435.2,2.662,12.928,4635.74,46846.8,4644530.0,4.8875,49.591,22.7124,13.3,0.73,39.4174,48.8474,12.9134,52.5,1.568,12.0347,22.956,792.268,8927450.0,2.2373,108.0,22.5577,107711.0,129125.0,7.8091,137.771,2.1119,28.9924,4.9383,7.4457,7834.0,4315.29,2671.11,59.13,-2359.67,9.9551,5.8864,3096.18,,,,,1956.0,0.0,2512.0,683.0,752.0,2.7759,27.382,6.5908,5.3301,14.1255,8.7954
2017-06-30,12219.5,2.7366,24.3005,11.8338,59242.0,23.947,63.89,12436.4,2.668,13.694,5006.17,50618.0,2483520.0,4.5391,50.0648,24.3005,13.2,0.73,40.9685,50.3426,17.3172,68.2927,1.3476,11.85,23.3464,792.268,9464530.0,2.372,96.0,25.7122,92616.0,114597.0,8.5323,149.008,2.0255,33.184,4.5704,7.3666,7823.0,4331.99,2969.41,63.89,-2175.09,9.8942,6.3214,3096.18,,,,,2307.0,0.0,2559.0,623.0,763.0,2.6726,23.134,6.3779,6.5992,15.6977,9.0985
2017-07-31,12219.5,2.7366,24.3005,11.8338,59242.0,22.518,61.61,12587.5,2.736,12.81,5006.17,48811.6,4128280.0,4.707,50.0648,24.3005,13.4,0.73,40.9685,50.3426,17.3172,68.2927,1.3476,11.4892,22.5132,792.268,7653700.0,1.9181,94.0,21.7756,87960.0,115279.0,8.2278,149.008,2.0255,33.184,4.7395,7.3666,7823.0,4489.89,2969.41,61.61,-2175.09,10.2604,6.3214,3592.3,,,,,2307.0,0.0,2559.0,623.0,763.0,2.6726,23.134,6.3779,6.5992,15.6977,9.0985
2017-08-31,12219.5,2.7366,24.3005,11.8338,59242.0,22.729,62.21,12589.3,2.737,12.895,5006.17,49228.2,2837480.0,4.6616,50.0648,24.3005,13.4,0.73,40.9685,50.3426,17.3172,68.2927,1.3476,11.5724,22.7325,791.323,7197270.0,1.8081,92.0,20.4481,89121.0,124207.0,8.308,149.008,2.0255,33.184,4.6938,7.3666,7823.0,4492.77,2969.41,62.21,-2175.09,10.1614,6.3214,3592.3,,,,,2307.0,0.0,2559.0,623.0,763.0,2.6726,23.134,6.3779,6.5992,15.6977,9.0985
2017-09-29,12219.5,2.7366,24.3005,11.8338,59242.0,23.365,64.16,12599.4,2.746,13.194,5006.17,50771.3,2271070.0,4.5355,50.0648,24.3005,13.4,0.73,40.9685,50.3426,17.3172,68.2927,1.3476,11.5781,23.4791,791.323,7777240.0,1.955,85.0,18.7545,78719.0,107562.0,8.5967,149.008,2.0255,33.184,4.5511,7.3666,7823.0,4500.67,2969.41,64.16,-2175.09,10.3611,6.3214,3592.3,,,,,2307.0,0.0,2559.0,623.0,763.0,2.6726,23.134,6.3779,6.5992,15.6977,9.0985
2017-10-31,12412.0,2.7326,25.0148,11.5616,59297.4,21.19,63.38,12740.0,2.991,12.848,5128.84,50154.0,3876690.0,4.5914,49.819,25.0148,12.0,0.73,41.3216,48.5511,6.4833,10.7692,1.5797,11.4578,23.1937,791.323,7426320.0,1.8668,84.0,21.3225,83935.0,109988.0,8.4922,139.559,1.8751,34.3931,4.6071,7.3456,7616.0,4573.86,3104.84,63.38,-1990.0,10.4886,6.6477,3061.55,,,,,2001.0,0.0,2661.0,637.0,732.0,2.6009,22.1301,7.7403,7.0464,16.6185,9.572
2017-11-30,12412.0,2.7326,25.0148,11.5616,59297.4,23.197,69.29,12747.8,2.987,13.851,5128.84,54772.4,3992010.0,4.1997,49.819,25.0148,12.0,0.73,41.3216,48.5511,6.4833,10.7692,1.5797,12.3582,25.3564,790.48,9125770.0,2.2988,77.0,22.2403,87616.0,118586.0,9.2841,139.559,1.8751,34.3931,4.2142,7.3456,7616.0,4576.14,3104.84,69.29,-1990.0,9.594,6.6477,3061.55,,,,,2001.0,0.0,2661.0,637.0,732.0,2.6009,22.1301,7.7403,7.0464,16.6185,9.572
2017-12-29,12412.0,2.7326,25.0148,11.5616,59297.4,22.995,69.49,12792.0,3.022,13.661,5128.84,54930.5,1863380.0,4.202,49.819,25.0148,12.0,0.73,41.3216,48.5511,6.4833,10.7692,1.5797,13.6553,23.8027,790.48,6283660.0,1.5829,57.0,19.702,72509.0,125283.0,8.4532,139.559,1.8751,34.3931,4.202,7.3456,7616.0,4595.89,3104.84,69.49,-1990.0,6.7373,6.6477,3062.45,,,,,2001.0,0.0,2661.0,637.0,732.0,2.6009,22.1301,7.7403,7.0464,16.6185,9.572
2018-01-31,12728.0,2.9194,27.2156,13.6331,63189.6,23.23,77.52,13438.5,3.337,14.25,4635.0,61278.0,4886060.0,3.7668,47.258,27.2156,12.0,0.73,36.4158,46.5993,10.2764,139.062,1.4018,15.0248,26.5532,790.48,6251580.0,1.5747,52.0,28.8154,115266.0,95471.0,9.43,126.393,2.0798,44.3497,3.87,8.1077,7221.0,4887.11,3464.0,77.52,-837.0,6.0394,4.6818,3603.03,,,,,2419.0,0.0,2956.0,615.0,304.0,2.2564,19.9448,8.1395,9.3179,18.0173,8.6995
2018-02-28,12728.0,2.9194,27.2156,13.6331,63189.6,21.734,72.81,13547.4,3.35,13.411,4635.0,57438.5,2410040.0,4.0104,47.258,27.2156,8.9,0.73,36.4158,46.5993,10.2764,139.062,1.4018,14.1964,24.9399,788.882,6338530.0,1.6069,59.0,27.3112,95738.0,97757.0,8.8571,126.393,2.0798,44.3497,4.1203,8.1077,7221.0,4906.6,3464.0,72.81,-837.0,6.4301,4.6818,3603.03,,,,,2419.0,0.0,2956.0,615.0,304.0,2.2564,19.9448,8.1395,9.3179,18.0173,8.6995
2018-03-30,12728.0,2.9194,27.2156,13.6331,63189.6,21.361,71.9,13520.7,3.366,13.219,4635.0,56720.6,6249650.0,4.089,47.258,27.2156,10.0,0.73,36.4158,46.5993,10.2764,139.062,1.4018,13.0206,21.7365,788.882,5166530.0,1.3199,62.0,30.8875,88794.0,92635.0,7.7046,126.393,2.0798,44.3497,4.1725,8.1077,7221.0,4897.27,3464.0,71.9,-837.0,7.2215,4.6818,3600.73,,,,,2419.0,0.0,2956.0,615.0,304.0,2.2564,19.9448,8.1395,9.3179,18.0173,8.6995
2018-04-30,13240.0,3.3078,29.139,13.0223,64747.1,20.697,73.33,13805.5,3.543,12.946,4972.0,57871.2,2653800.0,4.0093,47.7644,29.139,10.3,0.75,37.5529,44.8847,16.6938,203.279,1.3619,13.252,22.1688,789.188,3744970.0,0.956,66.0,21.247,102219.0,90628.0,7.8579,115.496,1.9413,56.6317,4.0911,9.2243,7024.0,5089.35,3858.0,73.33,-873.0,7.0807,5.1923,3887.85,,,,,2628.0,0.0,2874.0,587.0,667.0,2.4541,17.5057,6.9411,15.7847,24.3088,8.524
2018-05-31,13240.0,3.3078,29.139,13.0223,64747.1,22.46,80.61,13872.2,3.589,13.888,4972.0,63616.4,4598080.0,3.6472,47.7644,29.139,10.3,0.75,37.5529,44.8847,16.6938,203.279,1.3619,14.4076,24.3697,789.188,5941660.0,1.5168,60.0,20.1111,98830.0,89974.0,8.638,115.496,1.9413,56.6317,3.7216,9.2243,7024.0,5158.01,3858.0,80.61,-873.0,6.4412,5.1923,3887.5,,,,,2628.0,0.0,2874.0,587.0,667.0,2.4541,17.5057,6.9411,15.7847,24.3088,8.524
2018-06-29,13240.0,3.3078,29.139,13.0223,64747.1,21.294,76.36,13885.7,3.586,13.174,4972.0,60262.4,3899220.0,3.8764,47.7644,29.139,10.3,0.75,37.5529,44.8847,16.6938,203.279,1.3619,13.886,22.2326,789.188,9382030.0,2.3951,60.0,24.6511,93107.0,126456.0,8.4062,115.496,1.9413,56.6317,3.9288,9.2243,7024.0,5163.6,3858.0,76.36,-873.0,6.7411,5.1923,3887.5,,,,,2628.0,0.0,2874.0,587.0,667.0,2.4541,17.5057,6.9411,15.7847,24.3088,8.524
2018-07-31,13434.0,3.4346,28.5693,13.8675,67936.7,20.197,71.9,14083.0,3.56,12.385,4899.0,56657.5,3767950.0,4.1168,47.2011,28.5693,10.3,0.75,36.4672,49.5428,6.2399,1.4493,0.7593,13.1501,20.9341,788.004,9273760.0,2.3747,80.0,23.3097,98600.0,107444.0,7.9152,142.213,2.3113,57.9925,4.1725,8.981,6961.0,5201.69,3838.0,71.9,-873.0,7.1592,5.1475,3872.33,,,,,4350.0,0.0,2992.0,555.0,800.0,2.3414,16.0031,6.7183,13.7671,22.3433,8.5762
2018-08-31,13434.0,3.4346,28.5693,13.8675,67936.7,18.554,65.42,14023.6,3.526,11.453,4899.0,51551.2,3416890.0,4.5246,47.2011,28.5693,10.3,0.75,36.4672,49.5428,6.2399,1.4493,0.7593,12.1078,19.0474,788.004,9127810.0,2.3374,83.0,21.3815,105860.0,124793.0,7.2019,142.213,2.3113,57.9925,4.5858,8.981,6961.0,5179.21,3838.0,65.42,-873.0,7.8684,5.1475,3840.77,,,,,4350.0,0.0,2992.0,555.0,800.0,2.3414,16.0031,6.7183,13.7671,22.3433,8.5762
2018-09-28,13434.0,3.4346,28.5693,13.8675,67936.7,16.894,59.33,14050.5,3.512,10.594,4899.0,46752.3,5001960.0,5.0228,47.2011,28.5693,10.3,0.75,36.4672,49.5428,6.2399,1.4493,0.7593,11.0123,17.0231,788.004,8870460.0,2.2715,81.0,22.9811,99401.0,118537.0,6.7786,142.213,2.3113,57.9925,5.0565,8.981,6961.0,5181.85,3838.0,59.33,-873.0,8.2336,5.1475,3840.77,,,,,4350.0,0.0,2992.0,555.0,800.0,2.3414,16.0031,6.7183,13.7671,22.3433,8.5762
2018-10-31,13645.0,3.4853,28.6185,10.9646,54658.7,15.16,51.03,13757.4,3.366,9.551,4985.0,39984.8,5829720.0,5.8397,46.9329,28.6185,9.8,0.75,36.5335,51.3304,6.6751,1.3889,0.7066,9.6547,14.6416,783.554,12419100.0,3.2169,100.0,39.6447,139985.0,172698.0,5.8303,153.629,2.4032,59.4921,5.8789,8.6556,7208.0,5039.33,3905.0,51.03,-868.0,9.5728,4.885,3778.45,,,,,4772.0,0.0,2906.0,650.0,728.0,2.1927,17.2134,7.413,13.9536,22.07,8.1164
2018-11-30,13645.0,3.4853,28.6185,10.9646,54658.7,16.425,54.94,13707.5,3.345,10.159,4985.0,43048.5,4988760.0,5.4241,46.9329,28.6185,8.2,0.75,36.5335,51.3304,6.6751,1.3889,0.7066,10.2693,15.7635,783.554,10178600.0,2.6366,114.0,42.7593,227965.0,197354.0,6.277,153.629,2.4032,59.4921,5.4605,8.6556,7208.0,5039.33,3905.0,54.94,-868.0,8.8915,4.885,3781.36,,,,,4772.0,0.0,2906.0,650.0,728.0,2.1927,17.2134,7.413,13.9536,22.07,8.1164
2018-12-31,13729.0,3.3967,27.3217,10.024,48736.8,15.754,52.05,13698.2,3.304,9.875,4862.0,40784.0,4321950.0,5.7637,46.1942,27.3217,8.2,0.75,35.4141,53.1556,2.4771,1.3889,0.7476,10.1156,15.3239,783.554,9322200.0,2.4147,132.0,43.6095,178052.0,196799.0,7.0969,177.687,2.465,39.6549,5.7637,7.2413,7337.0,4980.48,3751.0,52.05,-949.0,9.17,4.773,3781.36,,,,,4648.0,0.0,3157.0,726.0,396.0,1.7788,17.826,8.6246,8.2639,17.9807,9.7167
2019-01-31,13729.0,3.3967,27.3217,10.024,48736.8,17.863,58.36,13599.5,3.267,10.872,4862.0,45728.2,5201730.0,5.1405,46.1942,27.3217,8.2,0.75,35.4141,53.1556,2.4771,1.3889,0.7476,11.1325,17.1816,783.554,6947240.0,1.7996,126.0,31.4165,169470.0,125782.0,7.9572,177.687,2.465,39.6549,5.2776,7.2413,7337.0,4978.38,3751.0,58.36,-949.0,8.1785,4.773,3055.0,,,,,4648.0,0.0,3157.0,726.0,396.0,1.7788,17.826,8.6246,8.2639,17.9807,9.7167
2019-02-28,13729.0,3.3967,27.3217,10.024,48736.8,19.019,61.43,13557.2,3.23,11.314,4862.0,47611.4,3968300.0,4.8836,46.1942,27.3217,8.2,0.75,35.4141,53.1556,2.4771,1.3889,0.7476,11.5198,18.0854,775.052,7174790.0,1.8997,115.0,30.3139,157121.0,127661.0,8.3758,177.687,2.465,39.6549,5.0138,7.2413,7337.0,4950.5,3751.0,61.43,-949.0,7.7698,4.773,3054.54,,,,,4648.0,0.0,3157.0,726.0,396.0,1.7788,17.826,8.6246,8.2639,17.9807,9.7167
2019-03-29,13729.0,3.3967,27.3217,10.024,48736.8,18.809,60.96,13577.5,3.241,11.377,4862.0,47247.2,4571750.0,4.9541,46.1942,27.3217,5.6,0.75,35.4141,53.1556,2.4771,1.3889,0.7476,11.8311,18.5873,775.052,8313020.0,2.2012,107.0,24.6229,133603.0,88243.0,8.5289,177.687,2.465,39.6549,5.0525,7.2413,7337.0,4954.27,3751.0,60.96,-949.0,6.6493,4.773,2894.54,,,,,4648.0,0.0,3157.0,726.0,396.0,1.7788,17.826,8.6246,8.2639,17.9807,9.7167
2019-04-30,13796.0,3.2797,25.8336,11.8048,56238.1,20.093,67.05,13957.9,3.337,11.944,4725.0,51816.5,3381620.0,4.5041,45.9481,25.8336,5.1,0.77,34.2491,55.2817,1.872,-59.4595,0.882,12.7902,20.4442,772.804,6292650.0,1.6762,101.0,25.9724,156721.0,108352.0,9.3809,191.537,2.5892,23.8827,4.5936,7.0582,8201.0,5101.57,3564.0,67.05,-951.0,6.0453,4.0534,2305.7,,,,,4134.0,0.0,2917.0,737.0,851.0,1.9824,17.5145,7.6225,4.4532,13.1934,8.7402
2019-05-31,13796.0,3.2797,25.8336,11.8048,56238.1,16.521,55.0,13936.9,3.329,10.134,4725.0,42504.2,6388780.0,5.4909,45.9481,25.8336,5.1,0.77,34.2491,55.2817,1.872,-59.4595,0.882,10.8355,16.7701,772.804,10575900.0,2.8177,116.0,35.543,192737.0,107166.0,7.695,191.537,2.5892,23.8827,5.6,7.0582,8201.0,5094.0,3564.0,,-951.0,7.3698,4.0534,2222.2,,,,,4134.0,0.0,2917.0,737.0,851.0,1.9824,17.5145,7.6225,4.4532,13.1934,8.7402
2019-06-28,13796.0,3.2797,25.8336,11.8048,56238.1,17.841,59.09,13811.8,3.312,10.834,4725.0,45665.0,3969230.0,5.1447,45.9481,25.8336,5.1,0.77,34.2491,55.2817,1.872,-59.4595,0.882,11.2706,18.563,772.804,5814120.0,1.5491,114.0,31.6386,170639.0,94230.0,8.1833,191.537,2.5892,23.8827,5.2124,7.0582,8201.0,5078.92,3564.0,,-951.0,4.5667,4.0534,2222.2,,,,,4134.0,0.0,2917.0,737.0,851.0,1.9824,17.5145,7.6225,4.4532,13.1934,8.7402
2019-07-31,13827.0,3.1832,26.4772,11.2366,54857.3,18.741,60.44,13608.4,3.225,11.042,4853.0,46526.0,4724340.0,5.0298,46.1922,26.4772,3.9,0.77,35.098,54.6738,0.9385,77.1429,0.83,11.447,18.9871,769.789,8484710.0,2.2789,106.0,27.4989,157028.0,111092.0,8.3703,187.678,2.5303,30.4608,5.096,7.1545,8336.0,5060.95,3661.0,,-986.0,4.4647,2.6985,1136.9,,,,,4017.0,0.0,3031.0,767.0,751.0,1.8888,17.4488,7.1732,5.1317,13.5966,8.465
2019-08-30,13827.0,3.1832,26.4772,11.2366,54857.3,17.356,55.47,13578.0,3.196,10.341,4853.0,42700.2,2216880.0,5.4804,46.1922,26.4772,3.75,0.77,35.098,54.6738,0.9385,77.1429,0.83,10.6633,17.4257,769.789,10902600.0,2.9283,109.0,31.5045,145499.0,105217.0,7.682,187.678,2.5303,30.4608,5.5526,7.1545,8336.0,5034.13,3661.0,,-986.0,4.8648,2.6985,1497.01,,,,,4017.0,0.0,3031.0,767.0,751.0,1.8888,17.4488,7.1732,5.1317,13.5966,8.465
2019-09-30,13827.0,3.1832,26.4772,11.2366,54857.3,18.331,57.76,13547.2,3.151,10.7,4853.0,44463.0,5940420.0,5.2978,46.1922,26.4772,3.75,0.77,35.098,54.6738,0.9385,77.1429,0.83,11.0244,18.1451,769.789,8508370.0,2.2853,101.0,32.5857,140370.0,93319.0,7.9991,187.678,2.5303,30.4608,5.3324,7.1545,8336.0,5030.05,3661.0,,-986.0,4.6719,2.6985,2291.79,,,,,3817.0,0.0,3004.0,757.0,749.0,1.8699,18.736,8.0629,5.3359,13.5965,8.2606
