security,y_m,trail_12m_net_sales,trail_12m_eps,trail_12m_oper_margin,ev_to_t12m_ebitda,enterprise_value,best_pe_ratio,px_last,best_sales,best_eps,best_opp_to_sales,best_cur_ev_to_ebitda,trail_12m_ebitda,cur_mkt_cap,volume,eqy_dvd_yld_12m,trail_12m_gross_margin,ebit_margin,best_ltg_eps,is_div_per_shr,ebitda_margin,tot_debt_to_tot_asset,sales_growth,eps_growth,sales_to_cash,current_ev_to_t12m_ebitda,pe_ratio,eqy_sh_out,short_int,si_percent_equity_float,rsk_bb_implied_cds_spread,ivol_delta,open_int_total_call,open_int_total_put,px_to_book_ratio,tot_debt_to_tot_eqy,tot_debt_to_ebitda,return_com_eqy,eqy_dvd_yld_ind,tang_book_val_per_sh,net_debt,curr_entp_val,trail_12m_cogs,best_ebitda,trail_12m_oper_inc,px_last_usd,trail_12m_cap_expend,free_cash_flow_yield,trail_12m_free_cash_flow_per_sh,best_estimate_fcf,interest_coverage_ratio,t12_fcf_t12_ebitda,tot_debt_to_com_eqy,altman_z_score,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_cur_liab,bs_acct_note_rcv,is_operating_expn,invent_days,acct_rcv_days,accounts_payable_turnover_days,wacc_eva_spread,wacc_return_on_inv_capital,wacc
MCD US Equity,2023-01,23182.6,10.6263,40.4226,21.9385,238470.0,25.341,267.4,23709.2,10.552,,17.631,10869.9,195850.0,5477850.0,2.1167,63.0844,40.4226,7.99,1.38,46.8882,95.246,-1.3746,18.8073,2.2937,22.1993,25.1639,732.424,6076060.0,0.83,35.0,19.164,100702.0,106789.0,,,4.4194,,2.2737,,45454.1,,,12997.9,9371.0,,,,,7240.68,7.9985,,,,2583.8,0.0,3802.1,2115.0,883.4,,31.3899,,10.9042,17.7652,6.8611
MCD US Equity,2023-02,23182.6,10.5937,40.4226,21.2456,238835.0,25.108,263.91,24269.3,10.511,,17.448,11241.6,193049.0,2853400.0,2.1977,63.0844,40.4226,7.55,1.38,48.4915,96.5568,-1.3746,18.8073,2.2937,21.275,24.9119,731.497,5108720.0,0.698,34.0,16.446,86762.0,106838.0,,,4.332,,2.3038,-12.1753,46115.2,,,12973.7,9371.0,,-1899.2,2.8185,7.4383,7332.67,7.9985,48.8142,,,2583.8,0.0,3802.1,2115.0,883.4,2.2946,31.3899,42.3908,10.2044,17.0591,6.8547
MCD US Equity,2023-03,23182.6,10.5937,40.4226,21.2456,238835.0,26.607,279.61,24244.4,10.509,,18.349,11241.6,204534.0,2902490.0,2.0743,63.0844,40.4226,7.55,1.38,48.4915,96.5568,-1.3746,18.8073,2.2937,22.2966,26.3939,731.497,5630410.0,0.77,35.0,13.793,83445.0,101379.0,,,4.332,,2.1745,-12.1753,46115.2,,,12962.8,9371.0,,-1899.2,2.6602,7.4383,7238.33,7.9985,48.8142,,,2583.8,0.0,3802.1,2115.0,883.4,2.2946,31.3899,42.3908,10.2044,17.0591,6.8547
MCD US Equity,2023-04,23414.8,10.9759,40.9604,21.8227,250354.0,26.675,295.75,25124.4,11.087,,18.412,11472.2,215907.0,2838200.0,1.9611,61.0494,40.9604,8.29,1.52,48.9955,95.9719,4.0984,65.7718,1.5905,22.8481,26.9455,730.032,6536930.0,0.896,36.0,11.62,105788.0,143174.0,,,4.3513,,2.0558,-11.9254,46211.1,,,13541.4,9590.8,,-2001.3,2.6134,7.7292,7627.21,7.6809,49.4482,,,3708.1,0.0,4624.7,2075.5,844.0,2.0231,29.2252,30.6177,9.9621,17.0211,7.059
MCD US Equity,2023-05,23414.8,10.9759,40.9604,21.8227,250354.0,25.431,285.11,25329.6,11.211,,17.789,11472.2,208157.0,3104930.0,2.0343,61.0494,40.9604,8.218,1.52,48.9955,95.9719,4.0984,65.7718,1.5905,22.1726,25.9761,730.094,5402700.0,0.74,39.0,14.197,98469.0,114563.0,,,4.3513,,2.1325,-11.9254,46211.1,,,13579.9,9590.8,,-2001.3,2.7109,7.7292,7963.87,7.6809,49.4482,,,3708.1,0.0,4624.7,2075.5,844.0,2.0231,29.2252,30.6177,9.9621,17.0211,7.059
MCD US Equity,2023-06,23414.8,10.9759,40.9604,21.8227,250354.0,26.568,298.41,25344.6,11.232,,18.472,11472.2,217867.0,2644800.0,1.9905,61.0494,40.9604,8.885,1.52,48.9955,95.9719,4.0984,65.7718,1.5905,23.019,27.1878,730.094,6361630.0,0.872,41.0,10.682,96022.0,85077.0,,,4.3513,,2.0375,-11.9254,46211.1,,,13603.5,9590.8,,-2001.3,2.5901,7.7292,7607.32,7.6809,49.4482,,,3708.1,0.0,4624.7,2075.5,844.0,2.0231,29.2252,30.6177,9.9621,17.0211,7.059
MCD US Equity,2023-07,24193.9,11.1816,45.3962,20.4969,264297.0,24.902,293.2,26138.0,11.774,,17.649,12894.5,214064.0,3296140.0,2.0259,58.4197,45.3962,9.6,1.52,53.2965,96.0935,13.6244,96.8944,3.997,20.2342,26.2217,730.094,6343180.0,0.869,52.0,12.576,125296.0,88189.0,,,3.7591,,2.0737,-10.9341,46845.9,,,14060.3,10983.1,,-2089.9,3.0889,9.0566,8485.7,9.4007,51.4902,,,1625.6,0.0,3673.7,2193.6,683.9,1.7361,30.4015,28.0212,12.0338,19.9551,7.9214
MCD US Equity,2023-08,24193.9,11.1816,45.3962,20.4969,264297.0,23.82,281.15,26173.0,11.803,,16.922,12894.5,204892.0,2979990.0,2.1625,58.4197,45.3962,10.4,1.52,53.2965,96.0935,13.6244,96.8944,3.997,19.5229,25.144,728.763,5812360.0,0.798,52.0,11.766,107037.0,101256.0,,,3.7591,,2.1625,-10.9341,46845.9,,,14122.4,10983.1,,-2089.9,3.2213,9.0566,8331.53,9.4007,51.4902,,,1625.6,0.0,3673.7,2193.6,683.9,1.7361,30.4015,28.0212,12.0338,19.9551,7.9214
NKE US Equity,2000-01,8919.9,0.2375,10.6784,11.5654,13535.0,,5.6875,,,,,1170.3,12558.2,4627200.0,1.0549,38.6316,10.6784,,0.015,13.1201,19.6334,7.6686,62.5,8.1411,11.4475,23.9474,1404.3,20896700.0,1.6082,,,53512.0,33248.0,3.9093,33.9756,0.9327,16.328,1.0549,1.2659,838.5,,,,952.5,,-569.1,2.3628,0.1344,,,,,,,,,,,,,,,,
NKE US Equity,2000-02,8904.7,0.2475,10.7045,7.3017,8932.89,,3.5547,,,,,1223.4,7848.9,12575200.0,1.6879,39.4084,10.7045,,0.015,13.7388,22.772,-0.6983,20.4545,13.5609,7.361,14.3624,1404.3,23452900.0,1.8049,,,121968.0,89096.0,2.4267,41.063,1.0754,16.9455,1.6879,1.2757,1156.3,,,,953.2,,-806.9,7.0174,0.2494,,,,,,,,,,,,,,,,
NKE US Equity,2000-03,8904.7,0.2475,10.7045,7.3017,8932.89,,4.9531,,,,,1223.4,10936.7,15036800.0,1.2114,39.4084,10.7045,,0.015,13.7388,22.772,-0.6983,20.4545,13.5609,9.885,20.0126,1404.3,22144900.0,1.7043,,,211800.0,220736.0,3.3814,41.063,1.0754,16.9455,1.2114,1.2757,1156.3,,,,953.2,,-806.9,5.0362,0.2494,,,,,,,,,,,,,,,,
NKE US Equity,2000-04,8904.7,0.2475,10.7045,7.3017,8932.89,,5.4297,,,,,1223.4,11878.1,7720000.0,1.105,39.4084,10.7045,,0.015,13.7388,22.772,-0.6983,20.4545,13.5609,10.6545,21.9381,1384.14,39984200.0,3.0772,,,138632.0,89384.0,3.7068,41.063,1.0754,16.9455,1.105,1.2757,1156.3,,,,953.2,,-806.9,4.5941,0.2494,,,,,,,,,,,,,,,,
NKE US Equity,2000-05,8995.1,0.2583,10.9493,10.0929,12756.5,,5.3594,,,,,1263.9,11724.2,7727200.0,1.1195,39.9251,10.9493,,0.015,14.051,24.6649,4.1424,42.4242,8.9371,10.2183,20.7527,1384.14,34433800.0,2.65,,,156776.0,88656.0,3.6859,46.0606,1.143,17.8994,1.1195,1.2635,1190.3,,,,984.9,,-688.2,5.2555,0.2817,,,,,,,,,,,,,,,,
NKE US Equity,2000-06,8995.1,0.2583,10.9493,10.0929,12756.5,,4.9766,,,,,1263.9,10886.8,10526400.0,1.2057,39.9251,10.9493,,0.015,14.051,24.6649,4.1424,42.4242,8.9371,9.5557,19.2703,1384.14,33664200.0,2.5908,,,192904.0,109672.0,3.4227,46.0606,1.143,17.8994,1.2057,1.2635,1190.3,,,,984.9,,-688.2,5.6597,0.2817,,,,,,,,,,,,,,,,
NKE US Equity,2000-07,8995.1,0.2583,10.9493,10.0929,12756.5,,5.4688,,,,,1263.9,11963.5,5032800.0,1.0971,39.9251,10.9493,,0.015,14.051,24.6649,4.1424,42.4242,8.9371,10.4076,21.1762,1384.14,33127300.0,2.5495,,,126864.0,50032.0,3.7612,46.0606,1.143,17.8994,1.0971,1.2635,1190.3,,,,984.9,,-688.2,5.1504,0.2817,,,,,,,,,,,,,,,,
NKE US Equity,2000-08,9130.7,0.267,11.0769,9.1138,11783.2,,4.9478,,,,,1292.9,10776.3,11944800.0,1.2127,40.4394,11.0769,,0.015,14.1599,24.2122,5.4216,9.8592,6.4768,9.1797,18.5309,1384.14,34726800.0,2.6726,,,177184.0,86328.0,3.2371,45.383,1.1594,17.7021,1.2127,1.3401,1091.9,,,,1011.4,,-472.1,6.4145,0.3174,,,,,,,,,,,,,,,,
NKE US Equity,2000-09,9130.7,0.267,11.0769,9.1138,11783.2,,5.0078,,,,,1292.9,10807.2,4827200.0,1.1981,40.4394,11.0769,,0.015,14.1599,24.2122,5.4216,9.8592,6.4768,9.2036,18.7559,1364.19,38381600.0,2.9538,,,186096.0,155520.0,3.2764,45.383,1.1594,17.7021,1.1981,1.3401,1091.9,,,,1011.4,,-472.1,6.3376,0.3174,,,,,,,,,,,,,,,,
NKE US Equity,2000-10,9130.7,0.267,11.0769,9.1138,11783.2,,4.9922,,,,,1292.9,10787.0,11690400.0,1.2019,40.4394,11.0769,,0.015,14.1599,24.2122,5.4216,9.8592,6.4768,9.188,18.6973,1366.91,37089100.0,2.8544,,,166832.0,86048.0,3.2662,45.383,1.1594,17.7021,1.2019,1.3401,1091.9,,,,1011.4,,-472.1,6.3574,0.3174,,,,,,,,,,,,,,,,
NKE US Equity,2000-11,9269.7,0.2745,10.9259,9.7111,12559.3,,5.3281,,,,,1293.3,11511.4,9480000.0,1.1261,40.3692,10.9259,,0.015,13.9519,24.0675,6.7486,12.8205,6.7548,9.7245,19.4103,1366.91,30347800.0,2.3356,,,171832.0,103776.0,3.4296,41.4864,1.0752,18.3128,1.1261,1.3662,1065.0,,,,1012.8,,-480.9,4.7666,0.254,,,,,,,,,,,,,,,,
NKE US Equity,2000-12,9269.7,0.2745,10.9259,9.7111,12559.3,,6.9766,,,,,1293.3,15072.8,8772800.0,0.86,40.3692,10.9259,,0.015,13.9519,24.0675,6.7486,12.8205,6.7548,12.4783,25.4155,1366.91,39075000.0,3.0072,,,213960.0,202272.0,4.4907,41.4864,1.0752,18.3128,0.86,1.3662,1065.0,,,,1012.8,,-480.9,3.6403,0.254,,,,,,,,,,,,,,,,
NKE US Equity,2001-01,9269.7,0.2745,10.9259,9.7111,12559.3,,6.8775,,,,,1293.3,14836.4,7408000.0,0.8724,40.3692,10.9259,,0.015,13.9519,24.0675,6.7486,12.8205,6.7548,12.2954,25.0546,1363.65,62209300.0,4.7876,,,166744.0,135232.0,4.4269,41.4864,1.0752,18.3128,0.8724,1.3662,1065.0,,,,1012.8,,-480.9,3.6928,0.254,,,,,,,,,,,,,,,,
NKE US Equity,2014-01,26286.0,1.47,13.6689,16.3496,66477.3,22.61,36.425,28988.3,1.611,,13.901,4066.0,64507.5,8651900.0,1.1942,44.2593,13.6689,11.633,0.12,15.4683,7.789,7.9933,3.4483,3.0829,14.9308,24.7789,1415.05,12227100.0,0.8767,31.0,18.9104,152262.0,123080.0,5.7026,12.2355,0.3414,26.6036,1.3178,6.0968,-3799.0,,,4367.16,3593.0,36.425,-797.0,2.9828,1.0865,1820.22,,,,,,,,,,,,,,,
NKE US Equity,2014-02,27071.0,1.48,13.4978,15.7378,65280.3,24.347,39.15,28988.1,1.608,,15.047,4148.0,69333.4,6876610.0,1.1494,44.3316,13.4978,11.633,0.12,15.3227,7.4538,12.6879,4.0541,3.7403,15.8224,26.4527,1415.05,16386600.0,1.1749,32.0,27.6576,185086.0,144800.0,6.1962,11.9195,0.3199,24.3761,1.2261,6.025,-3702.0,,,4361.76,3654.0,39.15,-843.0,3.1335,1.2268,1851.12,,,,,,,,,,,,,,,
NKE US Equity,2014-03,27071.0,1.48,13.4978,15.7378,65280.3,22.824,36.93,29514.3,1.618,,14.153,4148.0,65401.9,6356670.0,1.2185,44.3316,13.4978,12.272,0.12,15.3227,7.4538,12.6879,4.0541,3.7403,14.8746,24.9527,1415.05,14313900.0,1.0263,25.0,17.567,184230.0,163586.0,5.8448,11.9195,0.3199,24.3761,1.2998,6.025,-3702.0,,,4359.44,3654.0,36.93,-843.0,3.3219,1.2268,2349.73,,,,,,,,,,,,,,,
NKE US Equity,2014-04,27071.0,1.48,13.4978,15.7378,65280.3,22.557,36.475,29462.6,1.617,,13.795,4148.0,64060.2,6174690.0,1.2337,44.3316,13.4978,12.272,0.12,15.3227,7.4538,12.6879,4.0541,3.7403,14.5512,24.6453,1401.16,14048600.0,1.0174,29.0,17.1611,173562.0,162904.0,5.7728,11.9195,0.3199,24.3761,1.316,6.025,-3702.0,,,4375.44,3654.0,36.475,-843.0,3.3633,1.2268,2344.55,,,,,,,,,,,,,,,
NKE US Equity,2014-05,27071.0,1.48,13.4978,15.7378,65280.3,23.782,38.455,29462.6,1.617,,14.574,4148.0,67537.7,5192380.0,1.2092,44.3316,13.4978,12.272,0.12,15.3227,7.4538,12.6879,4.0541,3.7403,15.1902,25.8087,1401.16,15781500.0,1.1429,27.0,15.21,221340.0,158236.0,6.1818,11.9195,0.3199,24.3761,1.2482,6.025,-3702.0,,,4375.44,3654.0,38.455,-843.0,3.157,1.2268,2344.55,,,,,,,,,,,,,,,
NKE US Equity,2014-06,27799.0,1.49,13.2379,15.0411,63142.7,22.809,38.775,30388.0,1.7,,14.013,4198.0,68099.7,8538800.0,1.1992,44.7714,13.2379,12.348,0.12,15.1013,7.3841,10.8705,3.8961,3.3446,15.3241,26.0235,1401.16,13370400.0,0.9683,27.0,14.8865,209292.0,165984.0,6.2332,12.6848,0.3271,24.588,1.2379,5.9833,-3769.0,,,4590.64,3680.0,38.775,-880.0,3.1309,1.214,2837.43,,,,,,,,,,,,,,,
NKE US Equity,2014-07,27799.0,1.49,13.2379,15.0411,63142.7,22.699,38.565,30381.3,1.699,,13.788,4198.0,66971.8,7797750.0,1.2058,44.7714,13.2379,12.348,0.12,15.1013,7.3841,10.8705,3.8961,3.3446,15.0555,25.8826,1381.48,15336100.0,1.127,31.0,18.3966,164676.0,132734.0,6.1995,12.6848,0.3271,24.588,1.2447,5.9833,-3769.0,,,4583.83,3680.0,38.565,-880.0,3.148,1.214,2837.43,,,,,,,,,,,,,,,
NKE US Equity,2014-08,27799.0,1.49,13.2379,15.0411,63142.7,23.103,39.275,30381.3,1.7,,13.767,4198.0,68204.8,6422960.0,1.2222,44.7714,13.2379,12.348,0.12,15.1013,7.3841,10.8705,3.8961,3.3446,14.8002,24.4704,1381.48,13532200.0,0.9945,28.0,13.5141,146152.0,149456.0,6.1114,12.6848,0.3271,24.588,1.2222,5.9833,-3769.0,,,4583.83,3680.0,39.275,-880.0,3.1768,1.214,2837.43,,,,,,,,,,,,,,,
NKE US Equity,2014-09,28810.0,1.605,13.353,14.7233,64635.2,23.991,44.6,31500.4,1.859,,14.965,4390.0,77452.1,11584500.0,1.0762,45.2447,13.353,13.075,0.12,15.2378,7.2728,14.5029,26.1364,3.4659,16.9066,27.7882,1381.48,12184200.0,0.8954,39.0,18.1906,195498.0,214816.0,6.94,12.1297,0.3068,25.6935,1.0762,6.1875,-3232.0,,,4959.42,3847.0,44.6,-897.0,2.7975,1.2477,2837.43,,,,,,,,,,,,,,,
NKE US Equity,2014-10,28810.0,1.605,13.353,14.7233,64635.2,24.687,46.485,31486.4,1.883,,15.498,4390.0,80094.4,6463600.0,1.0326,45.2447,13.353,13.075,0.12,15.2378,7.2728,14.5029,26.1364,3.4659,17.5085,28.9626,1367.9,14193500.0,1.0536,41.0,16.0376,165760.0,155928.0,7.2333,12.1297,0.3068,25.6935,1.0326,6.1875,-3232.0,,,4959.42,3847.0,46.485,-897.0,2.6841,1.2477,2837.43,,,,,,,,,,,,,,,
NKE US Equity,2014-11,28810.0,1.605,13.353,14.7233,64635.2,26.393,49.645,31462.7,1.881,,16.517,4390.0,85539.2,3609490.0,0.9669,45.2447,13.353,13.075,0.12,15.2378,7.2728,14.5029,26.1364,3.4659,17.9522,29.5506,1367.9,15239100.0,1.1235,38.0,22.5624,165814.0,153786.0,7.3322,12.1297,0.3068,25.6935,1.128,6.1875,-3232.0,,,4971.32,3847.0,49.645,-897.0,3.116,1.2477,2837.43,,,,,,,,,,,,,,,
NKE US Equity,2014-12,29759.0,1.68,13.4447,18.0062,82360.6,25.0,48.075,32049.8,1.923,,15.582,4574.0,82834.0,4697460.0,1.04,45.4854,13.4447,12.577,0.14,15.3701,6.7147,14.7566,26.6667,3.2468,17.3607,28.6161,1367.9,12154200.0,0.896,38.0,17.4748,164894.0,170882.0,7.1003,11.0,0.2814,26.0111,1.1648,6.5324,-3426.0,,,5096.23,4001.0,48.075,-918.0,3.2177,1.5469,2820.6,,,,,,,,,,,,,,,
NKE US Equity,2015-01,29759.0,1.68,13.4447,18.0062,82360.6,24.036,46.125,32006.9,1.919,,15.021,4574.0,79698.3,8106320.0,1.084,45.4854,13.4447,12.577,0.14,15.3701,6.7147,14.7566,26.6667,3.2468,16.6752,27.4554,1372.76,11653300.0,0.856,39.0,21.0452,158368.0,128746.0,6.8123,11.0,0.2814,26.0111,1.2141,6.5324,-3426.0,,,5077.86,4001.0,46.125,-918.0,3.3538,1.5469,3061.6,,,,,,,,,,,,,,,
NKE US Equity,2015-02,29759.0,1.68,13.4447,18.0062,82360.6,25.371,48.56,31987.0,1.914,,15.742,4574.0,83905.7,7118680.0,1.0708,45.4854,13.4447,12.433,0.14,15.3701,6.7147,14.7566,26.6667,3.2468,16.9526,27.7486,1372.76,11476200.0,0.843,36.0,22.4869,151286.0,164828.0,6.7532,11.0,0.2814,26.0111,1.1532,6.5324,-3426.0,,,5069.06,4001.0,48.56,-918.0,4.4422,1.5469,3061.6,,,,,,,,,,,,,,,
NKE US Equity,2015-03,30247.0,1.75,13.6013,16.8713,79413.2,26.458,50.165,31614.9,1.896,,16.337,4707.0,86679.0,6309230.0,1.0366,45.8194,13.6013,11.72,0.14,15.5619,6.0903,6.9994,19.4805,2.4743,17.5417,28.6657,1372.76,12925600.0,0.948,38.0,16.2152,165694.0,257154.0,6.9764,10.1148,0.2658,26.4329,1.1163,6.9512,-4110.0,,,5054.12,4114.0,50.165,-933.0,4.3,2.1571,2841.38,,,,,,,,,,,,,,,
NKE US Equity,2015-04,30247.0,1.75,13.6013,16.8713,79413.2,26.065,49.42,31617.9,1.896,,15.992,4707.0,84977.5,6496960.0,1.0522,45.8194,13.6013,11.72,0.14,15.5619,6.0903,6.9994,19.4805,2.4743,17.1803,28.24,1364.38,11907600.0,0.8782,36.0,17.8618,168464.0,162552.0,6.8728,10.1148,0.2658,26.4329,1.1331,6.9512,-4110.0,,,5056.88,4114.0,49.42,-933.0,4.3649,2.1571,2848.02,,,,,,,,,,,,,,,
NKE US Equity,2015-05,30247.0,1.75,13.6013,16.8713,79413.2,26.783,50.835,31653.4,1.898,,16.339,4707.0,87410.5,5562280.0,1.0623,45.8194,13.6013,11.72,0.14,15.5619,6.0903,6.9994,19.4805,2.4743,17.3074,27.4784,1364.38,11752000.0,0.8667,34.0,15.6689,152702.0,153746.0,6.8569,10.1148,0.2658,26.4329,1.1016,6.9512,-4110.0,,,5064.42,4114.0,50.835,-933.0,4.2465,2.1571,2707.43,,,,,,,,,,,,,,,
NKE US Equity,2015-06,30601.0,1.85,13.6433,17.2489,82467.2,25.238,54.01,32478.1,2.14,,16.87,4781.0,92869.9,7531110.0,0.9998,45.9691,13.6433,10.89,0.14,15.6237,5.8341,4.7677,25.0,2.0195,18.4493,29.1946,1364.38,13147900.0,0.9699,34.0,17.6729,204876.0,176824.0,7.2852,9.9158,0.2635,27.8186,1.0368,7.1733,-4664.0,,,5228.59,4175.0,54.01,-963.0,3.9969,2.1587,2868.84,,,,,,,,,,,,,,,
NKE US Equity,2015-07,30601.0,1.85,13.6433,17.2489,82467.2,27.525,57.61,32478.1,2.093,,17.958,4781.0,98557.3,5078650.0,0.9373,45.9691,13.6433,10.89,0.14,15.6237,5.8341,4.7677,25.0,2.0195,19.6389,31.1405,1355.85,11384300.0,0.8451,30.0,14.5404,127062.0,137690.0,7.7708,9.9158,0.2635,27.8186,0.9721,7.1733,-4664.0,,,5228.59,4175.0,57.61,-963.0,3.7471,2.1587,2868.84,,,,,,,,,,,,,,,
NKE US Equity,2015-08,31033.0,1.975,14.0238,18.3755,91234.5,26.683,55.875,32478.3,2.094,,17.467,4965.0,95589.2,7073570.0,0.9664,46.2121,14.0238,10.89,0.14,15.9991,5.8172,5.4122,24.3243,2.5921,18.4067,28.2911,1355.85,16696700.0,1.2394,38.0,25.0831,155770.0,188124.0,7.4015,9.3687,0.2433,29.0845,1.0022,7.308,-4200.0,,,5232.23,4352.0,55.875,-1028.0,3.5997,2.0113,2868.84,,,,,,,,,,,,,,,
NKE US Equity,2015-09,31033.0,1.975,14.0238,18.3755,91234.5,28.011,61.485,33596.1,2.195,,18.286,4965.0,105187.0,9437810.0,0.9108,46.2121,14.0238,11.387,0.14,15.9991,5.8172,5.4122,24.3243,2.5921,20.3397,31.1316,1355.85,19982800.0,1.4834,32.0,24.8006,208410.0,270356.0,8.1446,9.3687,0.2433,29.0845,0.9108,7.308,-4200.0,,,5522.48,4352.0,61.485,-1028.0,3.2712,2.0113,2873.74,,,,,,,,,,,,,,,
NKE US Equity,2015-10,31033.0,1.975,14.0238,18.3755,91234.5,29.847,65.515,33594.7,2.195,,19.416,4965.0,111663.0,7230830.0,0.8548,46.2121,14.0238,11.947,0.14,15.9991,5.8172,5.4122,24.3243,2.5921,21.6441,33.1722,1349.47,12558800.0,0.9367,24.0,19.5638,191060.0,270770.0,8.6784,9.3687,0.2433,29.0845,0.8548,7.308,-4200.0,,,5534.76,4352.0,65.515,-1028.0,3.07,2.0113,2592.44,,,,,,,,,,,,,,,
NKE US Equity,2015-11,31339.0,2.055,14.0528,21.6914,108956.0,30.132,66.14,33594.7,2.195,,19.655,5023.0,112728.0,8738870.0,0.8467,46.3161,14.0528,12.96,0.16,16.028,9.6134,4.1463,21.0526,1.9958,21.657,32.1849,1349.47,11221900.0,0.837,25.0,22.9444,220552.0,203544.0,8.4223,16.1954,0.4322,28.8389,0.9676,7.6116,-3945.0,,,5534.76,4404.0,66.14,-1091.0,2.709,1.7917,2592.44,,,,,,,,,,,,,,,
NKE US Equity,2015-12,31339.0,2.055,14.0528,21.6914,108956.0,27.655,62.5,34332.9,2.26,,17.968,5023.0,106524.0,6454660.0,0.928,46.3161,14.0528,12.293,0.16,16.028,9.6134,4.1463,21.0526,1.9958,20.4219,30.4136,1349.47,11873200.0,0.8856,29.0,23.7209,230546.0,251778.0,7.9588,16.1954,0.4322,28.8389,1.024,7.6116,-3945.0,,,5709.05,4404.0,62.5,-1091.0,2.8668,1.7917,2893.9,,,,,,,,,,,,,,,
NKE US Equity,2016-01,31339.0,2.055,14.0528,21.6914,108956.0,27.365,62.01,34301.1,2.266,,17.808,5023.0,105612.0,10475200.0,0.9353,46.3161,14.0528,12.293,0.16,16.028,9.6134,4.1463,21.0526,1.9958,20.2403,30.1752,1349.9,15320700.0,1.1423,28.0,22.6822,164890.0,130501.0,7.8964,16.1954,0.4322,28.8389,1.0321,7.6116,-3945.0,,,5709.05,4404.0,62.01,-1091.0,2.8894,1.7917,2893.9,,,,,,,,,,,,,,,
NKE US Equity,2016-02,31911.0,2.16,14.039,19.6965,100728.0,27.24,61.59,34267.3,2.261,,17.796,5114.0,104897.0,7720620.0,0.9417,46.31,14.039,12.293,0.16,16.0258,9.7918,7.6676,21.7391,2.6386,19.9151,28.5139,1349.9,14448600.0,1.0773,33.0,28.0618,142943.0,136968.0,8.4373,16.7073,0.4018,30.6389,1.0391,7.0552,-3051.0,,,5722.99,4480.0,61.59,-1141.0,2.0092,1.2375,2973.57,,,,,,,,,,,,,,,
NKE US Equity,2016-03,31911.0,2.16,14.039,19.6965,100728.0,26.371,61.47,34670.5,2.331,,17.634,5114.0,104693.0,8257810.0,0.9761,46.31,14.039,12.157,0.16,16.0258,9.7918,7.6676,21.7391,2.6386,19.8752,28.4583,1349.9,11103400.0,0.8279,34.0,20.1391,255167.0,218595.0,8.4209,16.7073,0.4018,30.6389,1.0412,7.0552,-3051.0,,,5763.85,4480.0,61.47,-1141.0,2.0131,1.2375,3682.55,,,,,,,,,,,,,,,
NKE US Equity,2016-04,31911.0,2.16,14.039,19.6965,100728.0,25.296,58.94,34674.6,2.33,,16.712,5114.0,99297.5,8178660.0,1.018,46.31,14.039,12.157,0.16,16.0258,9.7918,7.6676,21.7391,2.6386,18.8202,27.287,1331.47,14466900.0,1.0937,38.0,21.0421,210022.0,194759.0,8.0743,16.7073,0.4018,30.6389,1.0858,7.0552,-3051.0,,,5759.17,4480.0,58.94,-1141.0,2.0995,1.2375,3682.55,,,,,,,,,,,,,,,
NKE US Equity,2016-05,32376.0,2.16,13.9054,17.3677,89461.0,23.7,55.22,34701.4,2.33,,15.56,5151.0,93030.3,14233600.0,1.0866,46.241,13.9054,12.868,0.16,15.9099,9.5327,5.9776,0.0,2.6272,17.3969,25.5648,1331.47,14513500.0,1.0972,40.0,20.6037,184993.0,231335.0,7.5771,16.6259,0.3957,30.1222,1.159,7.0428,-3419.0,,,5759.17,4502.0,55.22,-1143.0,2.0913,1.1548,3682.55,,,,,,,,,,,,,,,
NKE US Equity,2016-06,32376.0,2.16,13.9054,17.3677,89461.0,22.981,55.2,35067.9,2.402,,15.817,5151.0,92996.6,17350500.0,1.1232,46.241,13.9054,12.968,0.16,15.9099,9.5327,5.9776,0.0,2.6272,17.3903,25.5556,1331.47,15865800.0,1.1995,45.0,21.4805,323198.0,379738.0,7.5744,16.6259,0.3957,30.1222,1.1594,7.0428,-3419.0,,,5663.33,4502.0,55.2,-1143.0,2.092,1.1548,3157.76,,,,,,,,,,,,,,,
NKE US Equity,2016-07,32376.0,2.16,13.9054,17.3677,89461.0,23.125,55.5,35087.3,2.4,,15.887,5151.0,93124.2,6353440.0,1.1171,46.241,13.9054,12.968,0.16,15.9099,9.5327,5.9776,0.0,2.6272,17.4151,25.6944,1348.66,18682400.0,1.4147,42.0,17.5609,230149.0,207018.0,7.6155,16.6259,0.3957,30.1222,1.1532,7.0428,-3419.0,,,5646.62,4502.0,55.5,-1143.0,2.0807,1.1548,3157.76,,,,,,,,,,,,,,,
NKE US Equity,2016-08,33023.0,2.22,13.0515,18.7657,93415.5,23.997,57.64,35051.0,2.402,,16.662,4978.0,96714.9,7723640.0,1.0756,45.7227,13.0515,12.968,0.16,15.0743,9.7325,7.6896,8.6957,3.4077,18.8805,25.964,1348.66,25040000.0,1.8968,36.0,17.5585,228650.0,212039.0,7.9033,16.9256,0.4136,30.5679,1.1103,7.0396,-2728.0,,,5640.77,4310.0,57.64,-1093.0,2.3672,1.3645,3158.56,,,,,,,,,,,,,,,
